fit_time,score_time,test_score,train_score
0.0010004043579101562,0.0,0.4419642857142857,0.4402234636871508
0.0,0.0005035400390625,0.4375,0.441340782122905
0.0,0.0010039806365966797,0.4375,0.441340782122905
0.0,0.0010035037994384766,0.4419642857142857,0.4402234636871508
0.0,0.0010001659393310547,0.4439461883408072,0.43973214285714285
